"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-11-23","6.0",",,W",,,"0.0",",,W,2400","0.0",",,W","2.9","H,,S","7.2",",,W","0.6",",,W","  300",",,W","  300",",,W","10.3",",,W","14.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-11-24","2.1",",,W",,,"1.3",",,W,2400","0.0",",,W","2.9","H,,S","6.7",",,W","0.6",",,W","  320",",,W","  350",",,W","5.4",",,W","5.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-11-25","2.1",",,W",,,"0.8",",,W,2400","0.0",",,W","5.8","H,,S","8.9",",,W","3.9",",,W","  220",",,W","  290",",,W","4.5",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-11-26","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W","5.6","H,,S","8.3",",,W","3.3",",,W","  320",",,W","  320",",,W","6.3",",,W","8.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-11-27","6.0",",,W",,,"0.0",",,W,2400","0.0",",,W","4.9","H,,S","7.8",",,W","2.2",",,W","  310",",,W","  310",",,W","8.9",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-11-28","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W","3.9","H,,S","7.8",",,W","0.6",",,W","  290",",,W","  280",",,W","6.7",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-11-29","4.3",",,W",,,"10.9",",,W,2400","0.0",",,W","5.8","H,,S","14.4",",,W","0.6",",,W","  170",",,W","  170",",,W","10.7",",,W","13.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-11-30","4.5",",,W",,,"23.1",",,W,2400","0.0",",,W","9.1","H,,S","11.1",",,W","5.6",",,W","   90",",,W","  110",",,W","9.8",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-01","7.0",",,W",,,"7.9",",,W,2400","0.0",",,W","10.1","H,,S","13.9",",,W","6.1",",,W","  270",",,W","  260",",,W","11.2",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-02","6.4",",,W",,,"0.0",",,W,2400","0.0",",,W","7.2","H,,S","10.6",",,W","3.3",",,W","  280",",,W","  280",",,W","10.3",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-03","7.0",",,W",,,"0.0",",,W,2400","0.0",",,W","5.4","H,,S","6.7",",,W","1.7",",,W","  290",",,W","  340",",,W","11.2",",,W","15.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-04","4.5",",,W",,,"0.0",",,W,2400","0.0",",,W","2.7","H,,S","5.6",",,W","-0.5",",,W","  320",",,W","  320",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-05","3.5",",,W",,,"3.6",",,W,2400","8.0",",,W","1.3","H,,S","4.4",",,W","-0.5",",,W","  260",",,W","  270",",,W","8.1",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-06","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W","3.8","H,,S","6.7",",,W","1.1",",,W","  320",",,W","  320",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-07","3.4",",,W",,,"2.0",",,W,2400","0.0","T,,W","4.4","H,,S","5.6",",,W","2.2",",,W","   90",",,W","   90",",,W","7.2",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-08","4.9",",,W",,,"0.0",",,W,2400","0.0",",,W","3.9","H,,S","6.1",",,W","1.1",",,W","  270",",,W","  270",",,W","10.7",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-09","7.2",",,W",,,"0.0",",,W,2400","0.0",",,W","1.2","H,,S","2.8",",,W","-3.8",",,W","  290",",,W","  280",",,W","10.7",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-10","5.3",",,W",,,"0.0",",,W,2400","0.0",",,W","-3.6","H,,S","-1.6",",,W","-6.0",",,W","  290",",,W","  310",",,W","9.4",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-11","3.3",",,W",,,"0.5",",,W,2400","5.0",",,W","-3.3","H,,S","1.7",",,W","-6.6",",,W","  220",",,W","  220",",,W","6.7",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-12","5.0",",,W",,,"10.7",",,W,2400","18.0",",,W","2.5","H,,S","6.7",",,W","-1.6",",,W","  250",",,W","  240",",,W","8.1",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-13","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W","3.4","H,,S","6.1",",,W","1.7",",,W","  260",",,W","  260",",,W","8.9",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-14","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W","3.1","H,,S","5.6",",,W","-2.7",",,W","  260",",,W","  270",",,W","9.8",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-15","9.8",",,W",,,"0.0","T,,W,2400","0.0","T,,W","-2.7","H,,S","0.0",",,W","-9.9",",,W","  280",",,W","  270",",,W","15.7",",,W","21.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-16","6.3",",,W",,,"0.0",",,W,2400","0.0",",,W","-10.8","H,,S","-6.0",",,W","-15.5",",,W","  290",",,W","  290",",,W","16.5",",,W","21.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-17","3.2",",,W",,,"13.5",",,W,2400","109.0",",,W","-3.4","H,,S","2.2",",,W","-6.0",",,W","  180",",,W","  130",",,W","6.7",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-18","7.8",",,W",,,"2.8",",,W,2400","0.0",",,W","6.9","H,,S","13.9",",,W","0.6",",,W","  300",",,W","  290",",,W","14.3",",,W","19.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-19","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W","-2.6","H,,S","0.6",",,W","-7.1",",,W","  320",",,W","  330",",,W","10.3",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-20","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W","-4.6","H,,S","1.1",",,W","-7.7",",,W","  220",",,W","  230",",,W","8.1",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-21","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W","1.8","H,,S","7.2",",,W","-1.6",",,W","  240",",,W","  250",",,W","9.8",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-22","3.5",",,W",,,"0.5",",,W,2400","0.0","T,,W","1.8","H,,S","3.9",",,W","-0.5",",,W","  290",",,W","  290",",,W","8.1",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-23","4.9",",,W",,,"0.0",",,W,2400","0.0",",,W","3.7","H,,S","7.8",",,W","1.7",",,W","  240",",,W","  270",",,W","8.1",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-24","5.2",",,W",,,"9.7",",,W,2400","0.0",",,W","4.4","H,,S","7.2",",,W","1.7",",,W","  210",",,W","  200",",,W","9.4",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-25","5.3",",,W",,,"0.0",",,W,2400","0.0",",,W","4.2","H,,S","7.2",",,W","-2.7",",,W","  320",",,W","  310",",,W","11.2",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-26","4.6",",,W",,,"0.3",",,W,2400","0.0",",,W","-0.9","H,,S","8.9",",,W","-4.3",",,W","  200",",,W","  200",",,W","9.8",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-27","8.9",",,W",,,"0.0","T,,W,2400","0.0",",,W","10.5","H,,S","14.4",",,W","3.9",",,W","  220",",,W","  230",",,W","17.9",",,W","22.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-28","4.8",",,W",,,"0.0",",,W,2400","0.0",",,W","4.0","H,,S","5.6",",,W","0.0",",,W","  290",",,W","  270",",,W","8.1",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-29","5.1",",,W",,,"29.5",",,W,2400","10.0",",,W","1.6","H,,S","6.1",",,W","-1.6",",,W","  310",",,W","  110",",,W","11.6",",,W","14.8",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-30","7.9",",,W",,,"0.0","T,,W,2400","0.0","T,,W","2.4","H,,S","5.0",",,W","-1.0",",,W","  290",",,W","  250",",,W","11.6",",,W","18.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2016-12-31","6.3",",,W",,,"1.8",",,W,2400","0.0",",,W","-0.3","H,,S","5.6",",,W","-3.2",",,W","  220",",,W","  220",",,W","14.3",",,W","17.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-01","6.3",",,W",,,"1.8",",,W,2400","0.0",",,W","4.4","H,,S","6.7",",,W","0.6",",,W","  270",",,W","  270",",,W","12.5",",,W","15.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-02","2.0",",,W",,,"0.0","T,,W,2400","0.0",",,W","1.7","H,,S","5.0",",,W","-2.1",",,W","  100",",,W","  120",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-03","8.1",",,W",,,"22.6",",,W,2400","0.0",",,W","5.2","H,,S","6.7",",,W","4.4",",,W","   60",",,W","   60",",,W","11.6",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-04","5.6",",,W",,,"1.5",",,W,2400","0.0","T,,W","5.9","H,,S","8.9",",,W","0.6",",,W","  270",",,W","  250",",,W","8.9",",,W","16.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-05","6.6",",,W",,,"0.0",",,W,2400","0.0",",,W","-0.1","H,,S","1.1",",,W","-2.7",",,W","  240",",,W","  280",",,W","12.5",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-06","3.6",",,W",,,"1.5",",,W,2400","28.0",",,W","-1.8","H,,S","-0.5",",,W","-4.3",",,W","  320",",,W","  330",",,W","6.3",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-07","6.4",",,W",,,"13.5",",,W,2400","178.0",",,W","-5.2","H,,S","-4.3",",,W","-8.2",",,W","  350",",,W","  340",",,W","12.5",",,W","16.5",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-08","6.0",",,W",,,"0.3",",,W,2400","5.0",",,W","-7.8","H,,S","-5.5",",,W","-10.5",",,W","  320",",,W","  320",",,W","8.9",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-09","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W","-9.2","H,,S","-6.6",",,W","-11.6",",,W","  290",",,W","  280",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-10","4.2",",,W",,,"3.6",",,W,2400","0.0",",,W","-5.1","H,,S","3.9",",,W","-8.8",",,W","  150",",,W","  160",",,W","11.6",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-11","6.7",",,W",,,"2.3",",,W,2400","0.0",",,W","7.4","H,,S","12.8",",,W","3.9",",,W","  210",",,W","  220",",,W","14.3",",,W","20.6",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-12","6.5",",,W",,,"3.8",",,W,2400","0.0",",,W","10.1","H,,S","16.1",",,W","5.0",",,W","  220",",,W","  210",",,W","11.6",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-13","7.3",",,W",,,"0.0",",,W,2400","0.0",",,W","9.2","H,,S","14.4",",,W","-3.8",",,W","  300",",,W","  280",",,W","12.5",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-14","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W","-3.4","H,,S","-0.5",",,W","-7.7",",,W","  330",",,W","  330",",,W","8.1",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-15","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W","-0.3","H,,S","2.8",",,W","-2.7",",,W","  310",",,W","  320",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-16","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W","-0.4","H,,S","5.6",",,W","-4.9",",,W","  230",",,W","  250",",,W","8.9",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-17","5.1",",,W",,,"7.6",",,W,2400","0.0","T,,W","2.9","H,,S","5.6",",,W","0.0",",,W","  110",",,W","  140",",,W","9.8",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-18","6.2",",,W",,,"9.1",",,W,2400","0.0",",,W","3.2","H,,S","4.4",",,W","0.0",",,W","   90",",,W","   90",",,W","10.3",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-19","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W","2.6","H,,S","7.8",",,W","-0.5",",,W","  320",",,W","  340",",,W","7.2",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-20","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W","3.4","H,,S","4.4",",,W","1.1",",,W","  160",",,W","  110",",,W","4.0",",,W","5.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-21","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W","6.0","H,,S","12.8",",,W","2.8",",,W","  280",",,W","  270",",,W","7.2",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-22","4.9",",,W",,,"1.5",",,W,2400","0.0",",,W","6.6","H,,S","8.9",",,W","3.9",",,W","   60",",,W","   60",",,W","10.3",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-23","11.3",",,W",,,"7.9",",,W,2400","0.0","T,,W","3.3","H,,S","4.4",",,W","1.7",",,W","   50",",,W","   40",",,W","17.0",",,W","20.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-24","10.9",",,W",,,"27.7",",,W,2400","0.0","T,,W","3.8","H,,S","5.6",",,W","1.7",",,W","   40",",,W","   40",",,W","17.9",",,W","23.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-25","7.0",",,W",,,"0.5",",,W,2400","0.0",",,W","3.6","H,,S","6.7",",,W","2.2",",,W","  290",",,W","  300",",,W","13.0",",,W","17.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-26","6.0",",,W",,,"1.3",",,W,2400","0.0",",,W","5.7","H,,S","10.6",",,W","2.8",",,W","  270",",,W","  290",",,W","13.4",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-27","7.9",",,W",,,"0.0","T,,W,2400","0.0","T,,W","4.8","H,,S","6.7",",,W","2.2",",,W","  250",",,W","  250",",,W","15.7",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-28","6.8",",,W",,,"0.0",",,W,2400","0.0",",,W","2.9","H,,S","4.4",",,W","0.0",",,W","  260",",,W","  270",",,W","10.7",",,W","14.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-29","5.1",",,W",,,"0.0",",,W,2400","0.0",",,W","2.2","H,,S","6.1",",,W","-1.0",",,W","  240",",,W","  210",",,W","9.4",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-30","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.5","H,,S","2.2",",,W","-4.3",",,W","  290",",,W","  280",",,W","9.4",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-01-31","3.3",",,W",,,"1.5",",,W,2400","15.0",",,W","-3.9","H,,S","-2.1",",,W","-6.6",",,W","  280",",,W","  260",",,W","8.9",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-01","4.5",",,W",,,"1.3",",,W,2400","20.0",",,W","0.1","H,,S","6.1",",,W","-2.7",",,W","  260",",,W","  270",",,W","12.5",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-02","6.0",",,W",,,"0.0",",,W,2400","0.0",",,W","2.1","H,,S","4.4",",,W","-1.6",",,W","  280",",,W","  280",",,W","11.2",",,W","15.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-03","5.2",",,W",,,"0.0",",,W,2400","0.0",",,W","-1.3","H,,S","0.6",",,W","-3.8",",,W","  280",",,W","  270",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-04","5.9",",,W",,,"0.0",",,W,2400","0.0",",,W","-2.9","H,,S","0.6",",,W","-6.0",",,W","  270",",,W","  270",",,W","9.4",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-05","6.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.1","H,,S","6.7",",,W","-3.2",",,W","  250",",,W","  240",",,W","10.3",",,W","16.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-06","6.3",",,W",,,"0.0",",,W,2400","0.0",",,W","2.2","H,,S","3.9",",,W","0.0",",,W","  280",",,W","  280",",,W","12.5",",,W","17.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-07","7.4",",,W",,,"11.2",",,W,2400","30.0",",,W","1.4","H,,S","3.3",",,W","0.6",",,W","   60",",,W","   60",",,W","11.6",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-08","4.1",",,W",,,"0.5",",,W,2400","0.0",",,W","2.6","H,,S","11.1",",,W","-3.8",",,W","  280",",,W","  310",",,W","8.1",",,W","10.3",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-09","9.4",",,W",,,"31.8",",,W,2400","277.0",",,W","0.2","H,,S","3.9",",,W","-11.6",",,W","   30",",,W","   30",",,W","17.4",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-10","5.8",",,W",,,"0.0","T,,W,2400","0.0","T,,W","-8.6","H,,S","-3.8",",,W","-11.6",",,W","  300",",,W","  290",",,W","11.6",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-11","4.0",",,W",,,"5.3",",,W,2400","81.0",",,W","-6.2","H,,S","-1.0",",,W","-9.3",",,W","  330",",,W","  330",",,W","6.7",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-12","6.5",",,W",,,"19.6",",,W,2400","38.0",",,W","-3.7","H,,S","1.7",",,W","-7.1",",,W","   90",",,W","   90",",,W","11.6",",,W","13.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-13","8.9",",,W",,,"2.3",",,W,2400","56.0",",,W","-0.9","H,,S","1.1",",,W","-4.3",",,W","  320",",,W","  320",",,W","15.7",",,W","20.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-14","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W","-2.7","H,,S","1.1",",,W","-5.5",",,W","  300",",,W","  290",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-15","3.1",",,W",,,"5.6",",,W,2400","3.0",",,W","0.2","H,,S","4.4",",,W","-2.7",",,W","  310",",,W","  310",",,W","8.1",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-16","7.3",",,W",,,"1.8",",,W,2400","41.0",",,W","0.8","H,,S","1.7",",,W","-2.7",",,W","  290",",,W","  290",",,W","11.2",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-17","6.2",",,W",,,"0.0",",,W,2400","0.0",",,W","-0.9","H,,S","5.0",",,W","-4.9",",,W","  290",",,W","  280",",,W","10.3",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-18","6.1",",,W",,,"0.0",",,W,2400","0.0",",,W","2.4","H,,S","9.4",",,W","-3.2",",,W","  220",",,W","  240",",,W","10.7",",,W","15.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-19","4.8",",,W",,,"0.0",",,W,2400","0.0",",,W","9.3","H,,S","15.0",",,W","3.9",",,W","  250",",,W","  250",",,W","8.9",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-20","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W","6.8","H,,S","8.9",",,W","0.6",",,W","  350",",,W","  360",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-21","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W","1.9","H,,S","4.4",",,W","-1.0",",,W","  210",",,W","  210",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-22","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W","5.9","H,,S","13.3",",,W","3.3",",,W","  220",",,W","  220",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-23","5.5",",,W",,,"0.0",",,W,2400","0.0",",,W","9.6","H,,S","20.0",",,W","3.9",",,W","  220",",,W","  210",",,W","11.2",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-02-24","5.3",",,W",,,"0.0",",,W,2400","0.0",",,W","13.8","H,,S","22.8",",,W","7.8",",,W","  200",",,W","  210",",,W","11.2",",,W","13.4",",,W","    1",",,W",,,,,,,,,,,,,,
